[segmentationTreeThrust.exe] starting...

MapSMtoCores undefined SM 3.5 is undefined (please update to the latest SDK)!
GPU Device 0: "GeForce GTX 780" with compute capability 3.5

* Building segmentation tree... done in 70636.1 (ms)
* Dumping levels for each tree...

[segmentationTreeThrust.exe] test results...
PASSED

> exiting in 3 seconds: 3...2...1...done!

======== Warning: Metric "branch_efficiency" cannot be found on device 0.
==6568== NVPROF is profiling process 6568, command: segmentationTreeThrust.exe
==6568== Warning: Some kernel(s) will be replayed on device 0 in order to collect all events/metrics.
==6568== Profiling application: segmentationTreeThrust.exe
==6568== Profiling result:
==6568== Metric result:
"Device","Kernel","Invocations","Metric Name","Metric Description","Min","Max","Avg"
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>)",68,"cf_executed","Executed Control-Flow Instructions",72,158068,41832
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>)",68,"inst_executed","Instructions Executed",648,1876080,484084
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>)",68,"inst_issued","Instructions Issued",810,1996053,516718
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::extract_splitters<thrust::zip_iterator<thrust::tuple<thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::device_ptr<unsigned int>, thrust::device_ptr<unsigned int>)",68,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"inst_replay_overhead","Instruction Replay Overhead",0.647059,5.378788,2.484828
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"cf_executed","Executed Control-Flow Instructions",2,76800,10425
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"inst_executed","Instructions Executed",17,652800,88616
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"inst_issued","Instructions Issued",28,1405809,226936
"GeForce GTX 780 (0)","getSuccessors(unsigned int const *, unsigned int const *, unsigned int*, unsigned int, unsigned int)",10,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"inst_replay_overhead","Instruction Replay Overhead",0.536970,0.545455,0.545281
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"cf_executed","Executed Control-Flow Instructions",3,225,23
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"inst_executed","Instructions Executed",33,2475,261
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"inst_issued","Instructions Issued",51,3804,403
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::copy_first_splitters<unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>>(unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, unsigned int, unsigned int)",49,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"inst_replay_overhead","Instruction Replay Overhead",0.036522,0.132660,0.069870
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"cf_executed","Executed Control-Flow Instructions",579,165120,45598
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"inst_executed","Instructions Executed",2349,910560,241968
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"inst_issued","Instructions Issued",2609,1031355,261928
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::launch_closure_by_value<thrust::detail::backend::cuda::commutative_reduce_intervals_closure<thrust::transform_iterator<thrust::detail::predicate_to_integral<thrust::identity<int>, int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::use_default>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<int>>>(int)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"inst_replay_overhead","Instruction Replay Overhead",0.051429,0.078947,0.061500
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"cf_executed","Executed Control-Flow Instructions",238,238,238
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"inst_executed","Instructions Executed",1575,1596,1581
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"inst_issued","Instructions Issued",1656,1722,1678
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::fast_scan::downsweep_intervals<unsigned int=224, bool=1, thrust::detail::normal_iterator<thrust::device_ptr<int>>, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int, thrust::plus<int>, thrust::detail::backend::uniform_decomposition<unsigned int>>(int, thrust::device_ptr<int>, thrust::detail::normal_iterator<thrust::device_ptr<int>>*, thrust::detail::normal_iterator<thrust::device_ptr<int>>, int)",9,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"inst_replay_overhead","Instruction Replay Overhead",0.148545,0.240308,0.193785
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"global_cache_replay_overhead","Global Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"local_replay_overhead","Local Memory Cache Replay Overhead",0.000000,0.000000,0.000000
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"cf_executed","Executed Control-Flow Instructions",489,61678,14742
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"inst_executed","Instructions Executed",2575,307959,80544
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"inst_issued","Instructions Issued",3039,356250,95411
"GeForce GTX 780 (0)","void thrust::detail::backend::cuda::detail::merge_sort_dev_namespace::merge_subblocks_binarysearch_kernel<unsigned int=128, unsigned int=7, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::detail::normal_iterator<thrust::device_ptr<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>, thrust::detail::normal_iterator<thrust::device_ptr<unsigned int>>, thrust::less<thrust::tuple<unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type, thrust::null_type>>>(unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, unsigned int, unsigned int, unsigned int, thrust::null_type, thrust::null_type, thrust::null_type)",49,"atomic_replay_overhead","Atomic Replay Overhead",0.000000,0.000000,0.000000
